years_through_first_top_20_hit,#_of_charting_songs_through_first_top_20_hit,top_20_hit_song_#_wks_on_chart_any_position,artist_genre_Blues,artist_genre_Classical,artist_genre_Country/Americana,artist_genre_Easy Listening/Vocal,artist_genre_Electronic/Dance,artist_genre_Experimental/Avant-Garde,artist_genre_Folk,artist_genre_Gospel/Christian/Religious,artist_genre_Hip Hop/Rap,artist_genre_Jazz,artist_genre_Latin,artist_genre_Metal,artist_genre_Pop,artist_genre_Punk/Hardcore,artist_genre_R&B/Soul/Funk,artist_genre_Reggae/Caribbean,artist_genre_Rock,artist_genre_World Music,artist_genre_unknown,#_of_genres_artist,harmonic_closeness_centrality_top20_rolling5,betweenness_centrality_top20_rolling5,eigenvector_centrality_top20_rolling5,top_20_hitmaker
1.0,1.0,26.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,2384.156637806669,1.1618996809135747e-06,0.0008791975363684,0.0
1.0,21.0,37.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5131.980663780314,0.0005121472609054,0.0480634492407792,1.0
14.0,7.0,52.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0,4,4646.976515151179,0.0013558789798199,0.0110168171036204,0.0
17.0,3.0,29.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,4847.193650793431,0.0095184459173784,0.0121483826817708,1.0
6.0,8.0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,4391.684235208746,9.81654830187739e-05,0.0022439340725648,0.0
1.0,1.0,21.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,0.0,0.0,0.0,1.0
1.0,1.0,32.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0,4,1.0,0.0,2.8758290960645623e-16,0.0
1.0,3.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2714.4043623043317,0.0,0.0024929012919674,1.0
6.0,9.0,26.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,3,4174.423953823532,0.0009574127485035,0.0009263857547701,0.0
56.0,5.0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,3661.94628427061,4.0166141768223105e-05,3.597134908181176e-05,0.0
1.0,1.0,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,2029.7706321457897,0.0,1.322480977334061e-06,1.0
7.0,5.0,11.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0,3,2251.7897546898516,0.0,3.701351093645801e-05,0.0
1.0,5.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.0,0.0,0.0
3.0,3.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3275.537770562789,0.0088611016315874,0.0375306199811262,1.0
1.0,12.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0.0,0.0,0.0,1.0
2.0,3.0,40.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,3,3744.0773809523776,0.0045388731991012,0.0109008929850402,1.0
2.0,3.0,52.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,0,4,4495.948845598567,0.0001766534888266,0.0061460156395693,0.0
3.0,2.0,29.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,0.0,0.0,0.0,0.0
1.0,1.0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2,0.0,0.0,0.0,0.0
2.0,2.0,26.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2550.3810606060465,0.0001845021372167,0.0019647207763149,1.0
1.0,4.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,1689.863622488479,5.263490858480419e-05,1.2775127320343852e-09,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,3.0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4604.625396825168,5.8419310494673e-05,0.0120881026867196,0.0
2.0,3.0,20.0,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,0,5,4566.499206349098,0.0026746957753672,0.0436177525723757,0.0
1.0,4.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3729.714321789099,0.0001197114793289,0.0017521033894859,0.0
1.0,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.0,0.0,0.0
1.0,2.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3542.2874458874844,0.0060299101594676,0.069990931219176,1.0
1.0,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
2.0,2.0,39.0,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0,5,1898.074531024611,0.0012256697142183,0.0001664650955352,1.0
1.0,1.0,45.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,5193.954365078991,0.0097790001695505,0.0208015239023997,0.0
1.0,1.0,20.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1356.215935453385,0.0,5.3355052266046226e-08,0.0
1.0,1.0,33.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,4142.559740259345,0.0020243010581589,0.001253139596715,0.0
1.0,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2604.5434343433735,0.0,2.753584965885496e-05,0.0
3.0,10.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
2.0,3.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3718.8468614719113,0.0009635912138695,0.1024364499251157,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,37.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,4638.385317460064,0.0001290661557939,0.0128480467315679,1.0
1.0,1.0,46.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.0,0.0,0.0
1.0,1.0,27.0,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0,5,1.0,0.0,1.553311773029186e-150,0.0
1.0,8.0,24.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,4,4116.054365079442,0.0021791658565451,0.0706068394129785,1.0
1.0,1.0,28.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,0,4,0.0,0.0,0.0,0.0
2.0,3.0,48.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,0,4,5078.252777777405,0.0014495804496459,0.0394259212266536,1.0
13.0,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
1.0,1.0,21.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,0,5,0.0,0.0,0.0,0.0
1.0,1.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.0,0.0,0.0
1.0,2.0,33.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,3979.707683982433,0.0015449158079236,0.002135069917916,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,3.0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,5057.768037517674,0.0006225078864024,0.0221654083328999,1.0
1.0,1.0,38.0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,5,3408.97283549737,0.0,2.6288458996273586e-05,0.0
1.0,1.0,57.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0,4,3345.962445887177,0.000196384352603,0.000363675420981,1.0
1.0,2.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
2.0,5.0,19.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2094.5199494949693,0.010735846905479,0.0024124535471062,1.0
13.0,4.0,32.0,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,0,6,1.0,0.0,1.0505335598327194e-129,1.0
7.0,10.0,22.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,3837.581962481701,0.000473814665114,0.0016198203417162,1.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3758.7365800863768,5.66319922109623e-06,0.0030639552225983,0.0
1.0,1.0,30.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,3511.330158730165,0.0011042351316051,0.0111869456675638,0.0
1.0,1.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,32.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,2,1.0,0.0,1.1336661291795692e-124,1.0
5.0,3.0,21.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,4,0.0,0.0,0.0,0.0
1.0,3.0,22.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,2340.0219696969666,0.001796179787394,0.0084240294861477,1.0
1.0,2.0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,3,1526.3309967809023,0.0001221864951768,9.036484110604364e-09,1.0
1.0,1.0,10.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,2413.455735930738,0.0,0.0005371568392723,0.0
1.0,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
9.0,4.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2425.2076839826855,0.0087385298350579,0.0068202209525081,1.0
1.0,1.0,15.0,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,5,2237.3373820624756,0.0001158516759413,9.426165515447067e-06,0.0
1.0,2.0,21.0,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,5,3217.68073593074,0.0001319976113959,0.0195036196158536,1.0
1.0,7.0,53.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,2,5245.233766233403,0.0040503865785508,0.0593449204392596,1.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2339.7235764235957,0.0001822032136394,0.0010557133275659,1.0
3.0,4.0,36.0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0,4,4527.630230879964,0.0006427022433899,0.005301809797596,1.0
1.0,1.0,29.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,2,2177.645021645102,0.0002098318052537,6.485138156440714e-05,1.0
1.0,1.0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,1.0,0.0,1.0505335598327194e-129,0.0
1.0,1.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,40.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,3,3221.488131313094,0.000134446791505,0.021552405921302,1.0
1.0,1.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,3407.987590187201,0.0,0.0002337902286498,0.0
1.0,1.0,54.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,2662.738941613992,4.485425003595424e-05,5.139358223825404e-07,1.0
1.0,2.0,26.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,4804.966666666382,0.0026685935579308,0.0062519878287193,0.0
1.0,2.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2895.0466089465276,0.000244251558392,0.003607446766739,0.0
1.0,1.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,3057.6886002883,4.5811447446796986e-05,5.3762364217665594e-05,0.0
1.0,1.0,33.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,3739.444155843654,8.580573532992512e-06,0.0003069608260149,0.0
1.0,2.0,33.0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0,5,2027.7665778666772,0.0001055151047791,7.140894405842391e-05,1.0
6.0,11.0,42.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5798.29238816684,0.0197458534805697,0.1271990932721887,0.0
1.0,1.0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,3212.5636002882907,4.5811447446796986e-05,0.0002129206858287,1.0
3.0,11.0,22.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,5410.889285713891,0.0039457174799569,0.1280750996316505,1.0
1.0,1.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,3,0.0,0.0,0.0,0.0
2.0,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
1.0,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,28.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,2,0.0,0.0,0.0,1.0
1.0,2.0,23.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,3,0.0,0.0,0.0,1.0
1.0,25.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,2195.216810966866,0.0,6.028905028201524e-08,1.0
1.0,1.0,29.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,0.0,0.0,0.0,0.0
1.0,2.0,39.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3410.8458874455,0.0003387859139124,3.706892257529143e-05,1.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0,3,0.0,0.0,0.0,0.0
5.0,2.0,45.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,4,2858.342857142805,0.0062190244445609,0.0017770062550796,0.0
1.0,2.0,59.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,3,3942.34365079338,0.0004106333153983,0.0024812136690995,0.0
1.0,2.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,3,1741.4533189033866,0.0001315971954696,1.356661547902825e-06,1.0
38.0,2.0,29.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,0,4,3801.651262625673,0.0,0.0002388635999778,1.0
3.0,6.0,23.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4399.341269841243,0.017848107117358,0.1319960550956432,1.0
1.0,10.0,35.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,3,5025.298989898666,0.0041364852867055,0.054679057176843,1.0
1.0,1.0,32.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,1533.3550865801808,0.0003978347493182,4.5005215062274115e-05,1.0
1.0,2.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2601.290945165923,0.0002803403829161,1.5932295790874395e-06,1.0
1.0,2.0,24.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,3235.8956709956374,0.0020841264429854,0.0078926944273003,1.0
2.0,2.0,29.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,4290.359956709613,0.0019014745513764,0.0033419329134315,0.0
2.0,3.0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,4744.9476190473015,0.0004676242675515,0.0087911367766246,1.0
4.0,18.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,3,2699.8001443000385,3.412466311798529e-05,4.983958571418253e-05,0.0
1.0,2.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,3822.953499277957,0.0,0.000886069938949,1.0
1.0,1.0,30.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0,4,3516.388600288442,0.0001975699350098,0.0022591803912184,1.0
1.0,1.0,21.0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0,4,0.0,0.0,0.0,0.0
1.0,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,33.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0,3,0.0,0.0,0.0,0.0
1.0,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2317.7593045843787,0.0,9.617408740697562e-05,0.0
3.0,3.0,38.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0,3,0.0,0.0,0.0,0.0
1.0,2.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0,3,3303.7243145740126,6.102691974788146e-08,0.0006399654853417,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0,3,0.0,0.0,0.0,0.0
1.0,1.0,32.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,0.0,0.0,0.0,0.0
1.0,1.0,41.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0,5,2.0,0.0,1.796986510031493e-17,1.0
1.0,1.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,0.0,0.0,0.0,0.0
2.0,3.0,46.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0.0,0.0,0.0,1.0
1.0,2.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3215.9981601731315,0.0002836740065896,0.0133695733368102,0.0
1.0,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,29.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,4131.074675324399,0.0001529967320627,0.0017451379737349,0.0
4.0,2.0,33.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,3362.9642135636536,0.0001806191761675,1.168321355251061e-05,0.0
1.0,6.0,39.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,5025.082539682207,0.0020485190908753,0.0325103787050761,1.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,2.0,87.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,0.0,0.0,0.0,1.0
1.0,2.0,39.0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0,4,1865.381998557063,7.68160311717228e-05,0.0002420713646864,0.0
1.0,1.0,34.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,0,6,0.0,0.0,0.0,0.0
4.0,2.0,51.0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,3,5362.288672438223,0.0061271893905861,0.051906622632678,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
2.0,4.0,28.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4540.28214285704,0.0013649960403562,0.0495594167022351,1.0
1.0,2.0,23.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,2,2451.3124569874653,0.0,0.0001447046990173,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
2.0,3.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2130.9810245310496,0.0029883511854764,0.0039812727695209,1.0
1.0,1.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,3,1920.1565295816636,0.0,1.0608843132078974e-05,0.0
9.0,6.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,3117.89415584385,0.0001565023450976,9.10193895457598e-05,0.0
3.0,4.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2749.913547563563,0.008866403213901,0.0168181175881874,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
4.0,5.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,2615.59808802307,0.00124324292413,0.0067518291823757,1.0
1.0,1.0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,3869.9299062044,4.8502290998228183e-05,0.0002764433807758,0.0
1.0,1.0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,3573.6155122649016,7.038018257418156e-05,3.635058766094731e-05,0.0
1.0,1.0,38.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,0.0,0.0,0.0,0.0
1.0,1.0,17.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,2870.8489177489205,0.0003172731508318,5.362271978834274e-07,0.0
10.0,2.0,22.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,2,2494.1430735930717,0.0001674504920022,0.0010674757740803,1.0
1.0,1.0,42.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,4086.4706709956017,0.0010141720057862,0.009128778896399,0.0
5.0,8.0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,1923.997347097221,0.0001003261077385,4.15471458158032e-09,1.0
1.0,2.0,32.0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0,6,3351.3452741702063,1.4709839821284344e-07,0.00517787025093,1.0
1.0,1.0,28.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,0.0,0.0,0.0,1.0
1.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,3396.1186507932903,5.688460061945401e-06,0.0005340757067976,0.0
1.0,2.0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3684.0670634920266,0.0023029353267476,0.0131013451064469,1.0
1.0,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,1.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,4424.298809523805,0.0063953432210563,0.1455792589304839,1.0
1.0,1.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2469.47402319915,0.0,1.1927224256530109e-08,0.0
1.0,2.0,20.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,4,3362.943542568459,1.7808202596808285e-08,0.0064506991812366,1.0
3.0,4.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,2,2900.5400793650856,0.0118551624505402,0.0068882246149087,1.0
1.0,1.0,31.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,3,2642.2016955268396,0.0,1.1284650736519112e-07,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,3,1.0,0.0,1.4296583290611029e-68,1.0
1.0,2.0,29.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,3,3822.9595598843857,4.485213556736611e-05,0.0035174393786217,1.0
3.0,4.0,37.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,5114.732178931874,0.0023071681010492,0.0303449687472065,0.0
1.0,1.0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2781.034379509348,5.924005135977308e-05,0.0035698822534358,0.0
1.0,1.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3657.0338383838857,0.0074318253508781,0.1146038852835746,0.0
1.0,2.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,3,2.0,0.0,1.4595963683727298e-140,0.0
1.0,2.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,1494.5797008545064,0.0,5.589581076894984e-11,0.0
10.0,9.0,59.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,5196.420634920333,0.0110934016991461,0.0433261306948497,1.0
1.0,1.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,3209.7810606057574,0.0,7.709194616592667e-05,0.0
1.0,2.0,24.0,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0,6,0.0,0.0,0.0,1.0
2.0,2.0,20.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,3,3976.8746392491903,9.983156748586276e-06,0.0007247516094747,0.0
1.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.0,0.0,0.0,0.0
2.0,2.0,22.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,2,4195.884992784623,0.0004042981302058,0.0009805392206066,0.0
1.0,3.0,21.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,1421.8184093682232,0.0,1.7967037765551646e-11,1.0
1.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,2334.603615828711,0.0014246080424786,1.0699195487445077e-07,0.0
